datetime,month,hour,carbon_intensity_gCO2_kWh,region
2021-01-01 00:00:00,1,0,168.5,West Midlands
2021-01-01 01:00:00,1,1,160.0,West Midlands
2021-01-01 02:00:00,1,2,148.5,West Midlands
2021-01-01 03:00:00,1,3,148.5,West Midlands
2021-01-01 04:00:00,1,4,142.5,West Midlands
2021-01-01 05:00:00,1,5,126.0,West Midlands
2021-01-01 06:00:00,1,6,142.0,West Midlands
2021-01-01 07:00:00,1,7,134.0,West Midlands
2021-01-01 08:00:00,1,8,130.5,West Midlands
2021-01-01 09:00:00,1,9,147.5,West Midlands
2021-01-01 10:00:00,1,10,174.0,West Midlands
2021-01-01 11:00:00,1,11,199.5,West Midlands
2021-01-01 12:00:00,1,12,209.5,West Midlands
2021-01-01 13:00:00,1,13,206.5,West Midlands
2021-01-01 14:00:00,1,14,228.0,West Midlands
2021-01-01 15:00:00,1,15,259.0,West Midlands
2021-01-01 16:00:00,1,16,255.0,West Midlands
2021-01-01 17:00:00,1,17,283.5,West Midlands
2021-01-01 18:00:00,1,18,292.0,West Midlands
2021-01-01 19:00:00,1,19,300.5,West Midlands
2021-01-01 20:00:00,1,20,278.5,West Midlands
2021-01-01 21:00:00,1,21,255.0,West Midlands
2021-01-01 22:00:00,1,22,241.0,West Midlands
2021-01-01 23:00:00,1,23,220.0,West Midlands
2021-01-02 00:00:00,1,0,209.0,West Midlands
2021-01-02 01:00:00,1,1,221.0,West Midlands
2021-01-02 02:00:00,1,2,223.5,West Midlands
2021-01-02 03:00:00,1,3,214.0,West Midlands
2021-01-02 04:00:00,1,4,199.0,West Midlands
2021-01-02 05:00:00,1,5,185.0,West Midlands
2021-01-02 06:00:00,1,6,198.5,West Midlands
2021-01-02 07:00:00,1,7,222.5,West Midlands
2021-01-02 08:00:00,1,8,259.5,West Midlands
2021-01-02 09:00:00,1,9,277.0,West Midlands
2021-01-02 10:00:00,1,10,298.0,West Midlands
2021-01-02 11:00:00,1,11,304.5,West Midlands
2021-01-02 12:00:00,1,12,299.0,West Midlands
2021-01-02 13:00:00,1,13,308.5,West Midlands
2021-01-02 14:00:00,1,14,299.0,West Midlands
2021-01-02 15:00:00,1,15,312.0,West Midlands
2021-01-02 16:00:00,1,16,310.0,West Midlands
2021-01-02 17:00:00,1,17,304.0,West Midlands
2021-01-02 18:00:00,1,18,317.0,West Midlands
2021-01-02 19:00:00,1,19,291.5,West Midlands
2021-01-02 20:00:00,1,20,277.5,West Midlands
2021-01-02 21:00:00,1,21,234.5,West Midlands
2021-01-02 22:00:00,1,22,194.5,West Midlands
2021-01-02 23:00:00,1,23,155.5,West Midlands
2021-01-03 00:00:00,1,0,134.0,West Midlands
2021-01-03 01:00:00,1,1,131.0,West Midlands
2021-01-03 02:00:00,1,2,99.5,West Midlands
2021-01-03 03:00:00,1,3,70.0,West Midlands
2021-01-03 04:00:00,1,4,77.0,West Midlands
2021-01-03 05:00:00,1,5,91.5,West Midlands
2021-01-03 06:00:00,1,6,94.0,West Midlands
2021-01-03 07:00:00,1,7,120.0,West Midlands
2021-01-03 08:00:00,1,8,167.0,West Midlands
2021-01-03 09:00:00,1,9,209.0,West Midlands
2021-01-03 10:00:00,1,10,240.5,West Midlands
2021-01-03 11:00:00,1,11,266.0,West Midlands
2021-01-03 12:00:00,1,12,273.5,West Midlands
2021-01-03 13:00:00,1,13,265.0,West Midlands
2021-01-03 14:00:00,1,14,269.5,West Midlands
2021-01-03 15:00:00,1,15,254.5,West Midlands
2021-01-03 16:00:00,1,16,251.0,West Midlands
2021-01-03 17:00:00,1,17,260.0,West Midlands
2021-01-03 18:00:00,1,18,266.0,West Midlands
2021-01-03 19:00:00,1,19,252.0,West Midlands
2021-01-03 20:00:00,1,20,222.5,West Midlands
2021-01-03 21:00:00,1,21,203.5,West Midlands
2021-01-03 22:00:00,1,22,173.5,West Midlands
2021-01-03 23:00:00,1,23,106.0,West Midlands
2021-01-04 00:00:00,1,0,101.0,West Midlands
2021-01-04 01:00:00,1,1,100.0,West Midlands
2021-01-04 02:00:00,1,2,95.0,West Midlands
2021-01-04 03:00:00,1,3,89.5,West Midlands
2021-01-04 04:00:00,1,4,87.0,West Midlands
2021-01-04 05:00:00,1,5,89.0,West Midlands
2021-01-04 06:00:00,1,6,135.0,West Midlands
2021-01-04 07:00:00,1,7,226.0,West Midlands
2021-01-04 08:00:00,1,8,275.5,West Midlands
2021-01-04 09:00:00,1,9,291.0,West Midlands
2021-01-04 10:00:00,1,10,285.5,West Midlands
2021-01-04 11:00:00,1,11,291.5,West Midlands
2021-01-04 12:00:00,1,12,292.0,West Midlands
2021-01-04 13:00:00,1,13,292.5,West Midlands
2021-01-04 14:00:00,1,14,286.5,West Midlands
2021-01-04 15:00:00,1,15,289.5,West Midlands
2021-01-04 16:00:00,1,16,286.0,West Midlands
2021-01-04 17:00:00,1,17,292.5,West Midlands
2021-01-04 18:00:00,1,18,302.5,West Midlands
2021-01-04 19:00:00,1,19,294.0,West Midlands
2021-01-04 20:00:00,1,20,257.0,West Midlands
2021-01-04 21:00:00,1,21,222.5,West Midlands
2021-01-04 22:00:00,1,22,207.0,West Midlands
2021-01-04 23:00:00,1,23,150.0,West Midlands
2021-01-05 00:00:00,1,0,141.0,West Midlands
2021-01-05 01:00:00,1,1,137.5,West Midlands
2021-01-05 02:00:00,1,2,136.5,West Midlands
2021-01-05 03:00:00,1,3,123.5,West Midlands
2021-01-05 04:00:00,1,4,112.0,West Midlands
2021-01-05 05:00:00,1,5,139.0,West Midlands
2021-01-05 06:00:00,1,6,189.0,West Midlands
2021-01-05 07:00:00,1,7,267.0,West Midlands
2021-01-05 08:00:00,1,8,328.0,West Midlands
2021-01-05 09:00:00,1,9,336.5,West Midlands
2021-01-05 10:00:00,1,10,332.0,West Midlands
2021-01-05 11:00:00,1,11,324.5,West Midlands
2021-01-05 12:00:00,1,12,314.5,West Midlands
2021-01-05 13:00:00,1,13,310.5,West Midlands
2021-01-05 14:00:00,1,14,314.0,West Midlands
2021-01-05 15:00:00,1,15,313.0,West Midlands
2021-01-05 16:00:00,1,16,325.5,West Midlands
2021-01-05 17:00:00,1,17,318.5,West Midlands
2021-01-05 18:00:00,1,18,332.5,West Midlands
2021-01-05 19:00:00,1,19,346.5,West Midlands
2021-01-05 20:00:00,1,20,332.5,West Midlands
2021-01-05 21:00:00,1,21,305.5,West Midlands
2021-01-05 22:00:00,1,22,274.5,West Midlands
2021-01-05 23:00:00,1,23,238.0,West Midlands
2021-01-06 00:00:00,1,0,234.0,West Midlands
2021-01-06 01:00:00,1,1,244.5,West Midlands
2021-01-06 02:00:00,1,2,236.0,West Midlands
2021-01-06 03:00:00,1,3,222.5,West Midlands
2021-01-06 04:00:00,1,4,229.0,West Midlands
2021-01-06 05:00:00,1,5,256.0,West Midlands
2021-01-06 06:00:00,1,6,319.5,West Midlands
2021-01-06 07:00:00,1,7,335.0,West Midlands
2021-01-06 08:00:00,1,8,367.5,West Midlands
2021-01-06 09:00:00,1,9,363.0,West Midlands
2021-01-06 10:00:00,1,10,355.5,West Midlands
2021-01-06 11:00:00,1,11,348.0,West Midlands
2021-01-06 12:00:00,1,12,334.0,West Midlands
2021-01-06 13:00:00,1,13,334.0,West Midlands
2021-01-06 14:00:00,1,14,341.0,West Midlands
2021-01-06 15:00:00,1,15,352.0,West Midlands
2021-01-06 16:00:00,1,16,367.0,West Midlands
2021-01-06 17:00:00,1,17,376.5,West Midlands
2021-01-06 18:00:00,1,18,361.0,West Midlands
2021-01-06 19:00:00,1,19,383.5,West Midlands
2021-01-06 20:00:00,1,20,418.0,West Midlands
2021-01-06 21:00:00,1,21,397.0,West Midlands
2021-01-06 22:00:00,1,22,362.0,West Midlands
2021-01-06 23:00:00,1,23,332.5,West Midlands
2021-01-07 00:00:00,1,0,330.5,West Midlands
2021-01-07 01:00:00,1,1,336.0,West Midlands
2021-01-07 02:00:00,1,2,298.0,West Midlands
2021-01-07 03:00:00,1,3,276.0,West Midlands
2021-01-07 04:00:00,1,4,308.0,West Midlands
2021-01-07 05:00:00,1,5,358.5,West Midlands
2021-01-07 06:00:00,1,6,399.5,West Midlands
2021-01-07 07:00:00,1,7,417.5,West Midlands
2021-01-07 08:00:00,1,8,412.5,West Midlands
2021-01-07 09:00:00,1,9,396.5,West Midlands
2021-01-07 10:00:00,1,10,394.5,West Midlands
2021-01-07 11:00:00,1,11,368.0,West Midlands
2021-01-07 12:00:00,1,12,375.0,West Midlands
2021-01-07 13:00:00,1,13,368.0,West Midlands
2021-01-07 14:00:00,1,14,362.5,West Midlands
2021-01-07 15:00:00,1,15,330.5,West Midlands
2021-01-07 16:00:00,1,16,325.5,West Midlands
2021-01-07 17:00:00,1,17,339.5,West Midlands
2021-01-07 18:00:00,1,18,329.0,West Midlands
2021-01-07 19:00:00,1,19,332.5,West Midlands
2021-01-07 20:00:00,1,20,326.5,West Midlands
2021-01-07 21:00:00,1,21,326.5,West Midlands
2021-01-07 22:00:00,1,22,292.0,West Midlands
2021-01-07 23:00:00,1,23,264.5,West Midlands
2021-01-08 00:00:00,1,0,251.0,West Midlands
2021-01-08 01:00:00,1,1,221.5,West Midlands
2021-01-08 02:00:00,1,2,194.5,West Midlands
2021-01-08 03:00:00,1,3,182.5,West Midlands
2021-01-08 04:00:00,1,4,186.5,West Midlands
2021-01-08 05:00:00,1,5,213.0,West Midlands
2021-01-08 06:00:00,1,6,257.5,West Midlands
2021-01-08 07:00:00,1,7,271.0,West Midlands
2021-01-08 08:00:00,1,8,294.0,West Midlands
2021-01-08 09:00:00,1,9,298.0,West Midlands
2021-01-08 10:00:00,1,10,302.5,West Midlands
2021-01-08 11:00:00,1,11,308.0,West Midlands
2021-01-08 12:00:00,1,12,304.5,West Midlands
2021-01-08 13:00:00,1,13,310.0,West Midlands
2021-01-08 14:00:00,1,14,324.5,West Midlands
2021-01-08 15:00:00,1,15,307.5,West Midlands
2021-01-08 16:00:00,1,16,321.5,West Midlands
2021-01-08 17:00:00,1,17,336.5,West Midlands
2021-01-08 18:00:00,1,18,338.5,West Midlands
2021-01-08 19:00:00,1,19,364.5,West Midlands
2021-01-08 20:00:00,1,20,380.5,West Midlands
2021-01-08 21:00:00,1,21,364.0,West Midlands
2021-01-08 22:00:00,1,22,357.5,West Midlands
2021-01-08 23:00:00,1,23,343.0,West Midlands
2021-01-09 00:00:00,1,0,324.5,West Midlands
2021-01-09 01:00:00,1,1,307.5,West Midlands
2021-01-09 02:00:00,1,2,294.5,West Midlands
2021-01-09 03:00:00,1,3,270.0,West Midlands
2021-01-09 04:00:00,1,4,242.0,West Midlands
2021-01-09 05:00:00,1,5,229.0,West Midlands
2021-01-09 06:00:00,1,6,245.0,West Midlands
2021-01-09 07:00:00,1,7,246.0,West Midlands
2021-01-09 08:00:00,1,8,251.0,West Midlands
2021-01-09 09:00:00,1,9,275.0,West Midlands
2021-01-09 10:00:00,1,10,293.0,West Midlands
2021-01-09 11:00:00,1,11,292.0,West Midlands
2021-01-09 12:00:00,1,12,294.5,West Midlands
2021-01-09 13:00:00,1,13,289.0,West Midlands
2021-01-09 14:00:00,1,14,285.0,West Midlands
2021-01-09 15:00:00,1,15,285.5,West Midlands
2021-01-09 16:00:00,1,16,280.5,West Midlands
2021-01-09 17:00:00,1,17,267.0,West Midlands
2021-01-09 18:00:00,1,18,288.5,West Midlands
2021-01-09 19:00:00,1,19,268.5,West Midlands
2021-01-09 20:00:00,1,20,264.0,West Midlands
2021-01-09 21:00:00,1,21,247.0,West Midlands
2021-01-09 22:00:00,1,22,220.0,West Midlands
2021-01-09 23:00:00,1,23,178.0,West Midlands
2021-01-10 00:00:00,1,0,157.5,West Midlands
2021-01-10 01:00:00,1,1,154.5,West Midlands
2021-01-10 02:00:00,1,2,171.0,West Midlands
2021-01-10 03:00:00,1,3,170.5,West Midlands
2021-01-10 04:00:00,1,4,191.5,West Midlands
2021-01-10 05:00:00,1,5,208.0,West Midlands
2021-01-10 06:00:00,1,6,209.0,West Midlands
2021-01-10 07:00:00,1,7,235.0,West Midlands
2021-01-10 08:00:00,1,8,303.0,West Midlands
2021-01-10 09:00:00,1,9,351.5,West Midlands
2021-01-10 10:00:00,1,10,356.0,West Midlands
2021-01-10 11:00:00,1,11,334.0,West Midlands
2021-01-10 12:00:00,1,12,318.0,West Midlands
2021-01-10 13:00:00,1,13,318.0,West Midlands
2021-01-10 14:00:00,1,14,300.0,West Midlands
2021-01-10 15:00:00,1,15,284.0,West Midlands
2021-01-10 16:00:00,1,16,255.5,West Midlands
2021-01-10 17:00:00,1,17,245.5,West Midlands
2021-01-10 18:00:00,1,18,254.0,West Midlands
2021-01-10 19:00:00,1,19,210.5,West Midlands
2021-01-10 20:00:00,1,20,166.0,West Midlands
2021-01-10 21:00:00,1,21,124.5,West Midlands
2021-01-10 22:00:00,1,22,73.0,West Midlands
2021-01-10 23:00:00,1,23,52.5,West Midlands
2021-01-11 00:00:00,1,0,64.0,West Midlands
2021-01-11 01:00:00,1,1,59.0,West Midlands
2021-01-11 02:00:00,1,2,56.0,West Midlands
2021-01-11 03:00:00,1,3,57.5,West Midlands
2021-01-11 04:00:00,1,4,73.5,West Midlands
2021-01-11 05:00:00,1,5,83.0,West Midlands
2021-01-11 06:00:00,1,6,100.0,West Midlands
2021-01-11 07:00:00,1,7,148.5,West Midlands
2021-01-11 08:00:00,1,8,164.5,West Midlands
2021-01-11 09:00:00,1,9,167.5,West Midlands
2021-01-11 10:00:00,1,10,184.0,West Midlands
2021-01-11 11:00:00,1,11,191.0,West Midlands
2021-01-11 12:00:00,1,12,193.0,West Midlands
2021-01-11 13:00:00,1,13,183.0,West Midlands
2021-01-11 14:00:00,1,14,179.0,West Midlands
2021-01-11 15:00:00,1,15,184.0,West Midlands
2021-01-11 16:00:00,1,16,184.5,West Midlands
2021-01-11 17:00:00,1,17,192.0,West Midlands
2021-01-11 18:00:00,1,18,199.5,West Midlands
2021-01-11 19:00:00,1,19,177.5,West Midlands
2021-01-11 20:00:00,1,20,167.0,West Midlands
2021-01-11 21:00:00,1,21,141.0,West Midlands
2021-01-11 22:00:00,1,22,113.5,West Midlands
2021-01-11 23:00:00,1,23,110.5,West Midlands
2021-01-12 00:00:00,1,0,115.5,West Midlands
2021-01-12 01:00:00,1,1,121.0,West Midlands
2021-01-12 02:00:00,1,2,91.5,West Midlands
2021-01-12 03:00:00,1,3,99.5,West Midlands
2021-01-12 04:00:00,1,4,105.5,West Midlands
2021-01-12 05:00:00,1,5,123.5,West Midlands
2021-01-12 06:00:00,1,6,198.5,West Midlands
2021-01-12 07:00:00,1,7,288.5,West Midlands
2021-01-12 08:00:00,1,8,328.0,West Midlands
2021-01-12 09:00:00,1,9,360.5,West Midlands
2021-01-12 10:00:00,1,10,366.0,West Midlands
2021-01-12 11:00:00,1,11,349.0,West Midlands
2021-01-12 12:00:00,1,12,359.5,West Midlands
2021-01-12 13:00:00,1,13,370.5,West Midlands
2021-01-12 14:00:00,1,14,362.5,West Midlands
2021-01-12 15:00:00,1,15,353.0,West Midlands
2021-01-12 16:00:00,1,16,321.0,West Midlands
2021-01-12 17:00:00,1,17,335.0,West Midlands
2021-01-12 18:00:00,1,18,345.0,West Midlands
2021-01-12 19:00:00,1,19,385.5,West Midlands
2021-01-12 20:00:00,1,20,388.0,West Midlands
2021-01-12 21:00:00,1,21,388.0,West Midlands
2021-01-12 22:00:00,1,22,371.0,West Midlands
2021-01-12 23:00:00,1,23,343.5,West Midlands
2021-01-13 00:00:00,1,0,358.0,West Midlands
2021-01-13 01:00:00,1,1,340.0,West Midlands
2021-01-13 02:00:00,1,2,317.5,West Midlands
2021-01-13 03:00:00,1,3,305.0,West Midlands
2021-01-13 04:00:00,1,4,303.5,West Midlands
2021-01-13 05:00:00,1,5,293.0,West Midlands
2021-01-13 06:00:00,1,6,328.5,West Midlands
2021-01-13 07:00:00,1,7,346.5,West Midlands
2021-01-13 08:00:00,1,8,361.0,West Midlands
2021-01-13 09:00:00,1,9,365.0,West Midlands
2021-01-13 10:00:00,1,10,346.5,West Midlands
2021-01-13 11:00:00,1,11,324.5,West Midlands
2021-01-13 12:00:00,1,12,308.0,West Midlands
2021-01-13 13:00:00,1,13,302.0,West Midlands
2021-01-13 14:00:00,1,14,298.0,West Midlands
2021-01-13 15:00:00,1,15,300.5,West Midlands
2021-01-13 16:00:00,1,16,294.5,West Midlands
2021-01-13 17:00:00,1,17,281.0,West Midlands
2021-01-13 18:00:00,1,18,279.5,West Midlands
2021-01-13 19:00:00,1,19,297.0,West Midlands
2021-01-13 20:00:00,1,20,310.5,West Midlands
2021-01-13 21:00:00,1,21,307.5,West Midlands
2021-01-13 22:00:00,1,22,275.5,West Midlands
2021-01-13 23:00:00,1,23,219.0,West Midlands
2021-01-14 00:00:00,1,0,200.5,West Midlands
2021-01-14 01:00:00,1,1,195.5,West Midlands
2021-01-14 02:00:00,1,2,184.0,West Midlands
2021-01-14 03:00:00,1,3,159.0,West Midlands
2021-01-14 04:00:00,1,4,160.5,West Midlands
2021-01-14 05:00:00,1,5,188.5,West Midlands
2021-01-14 06:00:00,1,6,233.0,West Midlands
2021-01-14 07:00:00,1,7,291.5,West Midlands
2021-01-14 08:00:00,1,8,324.0,West Midlands
2021-01-14 09:00:00,1,9,328.0,West Midlands
2021-01-14 10:00:00,1,10,330.0,West Midlands
2021-01-14 11:00:00,1,11,342.0,West Midlands
2021-01-14 12:00:00,1,12,348.0,West Midlands
2021-01-14 13:00:00,1,13,352.0,West Midlands
2021-01-14 14:00:00,1,14,358.0,West Midlands
2021-01-14 15:00:00,1,15,360.5,West Midlands
2021-01-14 16:00:00,1,16,345.5,West Midlands
2021-01-14 17:00:00,1,17,333.0,West Midlands
2021-01-14 18:00:00,1,18,334.5,West Midlands
2021-01-14 19:00:00,1,19,371.5,West Midlands
2021-01-14 20:00:00,1,20,397.0,West Midlands
2021-01-14 21:00:00,1,21,410.0,West Midlands
2021-01-14 22:00:00,1,22,400.0,West Midlands
2021-01-14 23:00:00,1,23,346.0,West Midlands
2021-01-15 00:00:00,1,0,333.0,West Midlands
2021-01-15 01:00:00,1,1,328.0,West Midlands
2021-01-15 02:00:00,1,2,324.0,West Midlands
2021-01-15 03:00:00,1,3,315.0,West Midlands
2021-01-15 04:00:00,1,4,308.0,West Midlands
2021-01-15 05:00:00,1,5,309.0,West Midlands
2021-01-15 06:00:00,1,6,332.0,West Midlands
2021-01-15 07:00:00,1,7,352.0,West Midlands
2021-01-15 08:00:00,1,8,352.5,West Midlands
2021-01-15 09:00:00,1,9,339.5,West Midlands
2021-01-15 10:00:00,1,10,335.0,West Midlands
2021-01-15 11:00:00,1,11,334.5,West Midlands
2021-01-15 12:00:00,1,12,319.5,West Midlands
2021-01-15 13:00:00,1,13,287.5,West Midlands
2021-01-15 14:00:00,1,14,290.0,West Midlands
2021-01-15 15:00:00,1,15,275.5,West Midlands
2021-01-15 16:00:00,1,16,241.0,West Midlands
2021-01-15 17:00:00,1,17,222.0,West Midlands
2021-01-15 18:00:00,1,18,228.0,West Midlands
2021-01-15 19:00:00,1,19,215.0,West Midlands
2021-01-15 20:00:00,1,20,190.0,West Midlands
2021-01-15 21:00:00,1,21,155.0,West Midlands
2021-01-15 22:00:00,1,22,125.0,West Midlands
2021-01-15 23:00:00,1,23,86.5,West Midlands
2021-01-16 00:00:00,1,0,83.5,West Midlands
2021-01-16 01:00:00,1,1,69.0,West Midlands
2021-01-16 02:00:00,1,2,53.0,West Midlands
2021-01-16 03:00:00,1,3,59.0,West Midlands
2021-01-16 04:00:00,1,4,60.0,West Midlands
2021-01-16 05:00:00,1,5,59.0,West Midlands
2021-01-16 06:00:00,1,6,54.5,West Midlands
2021-01-16 07:00:00,1,7,59.5,West Midlands
2021-01-16 08:00:00,1,8,72.0,West Midlands
2021-01-16 09:00:00,1,9,97.0,West Midlands
2021-01-16 10:00:00,1,10,130.0,West Midlands
2021-01-16 11:00:00,1,11,123.0,West Midlands
2021-01-16 12:00:00,1,12,126.0,West Midlands
2021-01-16 13:00:00,1,13,130.0,West Midlands
2021-01-16 14:00:00,1,14,138.5,West Midlands
2021-01-16 15:00:00,1,15,154.0,West Midlands
2021-01-16 16:00:00,1,16,153.5,West Midlands
2021-01-16 17:00:00,1,17,160.5,West Midlands
2021-01-16 18:00:00,1,18,170.5,West Midlands
2021-01-16 19:00:00,1,19,170.5,West Midlands
2021-01-16 20:00:00,1,20,135.5,West Midlands
2021-01-16 21:00:00,1,21,89.0,West Midlands
2021-01-16 22:00:00,1,22,62.0,West Midlands
2021-01-16 23:00:00,1,23,51.0,West Midlands
2021-01-17 00:00:00,1,0,36.0,West Midlands
2021-01-17 01:00:00,1,1,29.0,West Midlands
2021-01-17 02:00:00,1,2,30.5,West Midlands
2021-01-17 03:00:00,1,3,32.5,West Midlands
2021-01-17 04:00:00,1,4,29.5,West Midlands
2021-01-17 05:00:00,1,5,32.5,West Midlands
2021-01-17 06:00:00,1,6,41.0,West Midlands
2021-01-17 07:00:00,1,7,55.5,West Midlands
2021-01-17 08:00:00,1,8,72.0,West Midlands
2021-01-17 09:00:00,1,9,120.0,West Midlands
2021-01-17 10:00:00,1,10,182.0,West Midlands
2021-01-17 11:00:00,1,11,212.5,West Midlands
2021-01-17 12:00:00,1,12,219.0,West Midlands
2021-01-17 13:00:00,1,13,209.5,West Midlands
2021-01-17 14:00:00,1,14,222.0,West Midlands
2021-01-17 15:00:00,1,15,223.0,West Midlands
2021-01-17 16:00:00,1,16,199.0,West Midlands
2021-01-17 17:00:00,1,17,177.0,West Midlands
2021-01-17 18:00:00,1,18,179.5,West Midlands
2021-01-17 19:00:00,1,19,178.5,West Midlands
2021-01-17 20:00:00,1,20,150.5,West Midlands
2021-01-17 21:00:00,1,21,107.0,West Midlands
2021-01-17 22:00:00,1,22,50.5,West Midlands
2021-01-17 23:00:00,1,23,44.0,West Midlands
2021-01-18 00:00:00,1,0,39.5,West Midlands
2021-01-18 01:00:00,1,1,36.5,West Midlands
2021-01-18 02:00:00,1,2,40.5,West Midlands
2021-01-18 03:00:00,1,3,38.0,West Midlands
2021-01-18 04:00:00,1,4,38.0,West Midlands
2021-01-18 05:00:00,1,5,46.0,West Midlands
2021-01-18 06:00:00,1,6,79.0,West Midlands
2021-01-18 07:00:00,1,7,123.0,West Midlands
2021-01-18 08:00:00,1,8,160.5,West Midlands
2021-01-18 09:00:00,1,9,173.5,West Midlands
2021-01-18 10:00:00,1,10,188.0,West Midlands
2021-01-18 11:00:00,1,11,190.5,West Midlands
2021-01-18 12:00:00,1,12,197.0,West Midlands
2021-01-18 13:00:00,1,13,195.5,West Midlands
2021-01-18 14:00:00,1,14,198.0,West Midlands
2021-01-18 15:00:00,1,15,219.5,West Midlands
2021-01-18 16:00:00,1,16,230.0,West Midlands
2021-01-18 17:00:00,1,17,223.5,West Midlands
2021-01-18 18:00:00,1,18,242.5,West Midlands
2021-01-18 19:00:00,1,19,243.0,West Midlands
2021-01-18 20:00:00,1,20,227.5,West Midlands
2021-01-18 21:00:00,1,21,193.5,West Midlands
2021-01-18 22:00:00,1,22,144.0,West Midlands
2021-01-18 23:00:00,1,23,108.5,West Midlands
2021-01-19 00:00:00,1,0,126.5,West Midlands
2021-01-19 01:00:00,1,1,137.0,West Midlands
2021-01-19 02:00:00,1,2,140.0,West Midlands
2021-01-19 03:00:00,1,3,125.0,West Midlands
2021-01-19 04:00:00,1,4,119.5,West Midlands
2021-01-19 05:00:00,1,5,119.5,West Midlands
2021-01-19 06:00:00,1,6,169.5,West Midlands
2021-01-19 07:00:00,1,7,256.5,West Midlands
2021-01-19 08:00:00,1,8,307.5,West Midlands
2021-01-19 09:00:00,1,9,317.0,West Midlands
2021-01-19 10:00:00,1,10,327.5,West Midlands
2021-01-19 11:00:00,1,11,317.0,West Midlands
2021-01-19 12:00:00,1,12,294.5,West Midlands
2021-01-19 13:00:00,1,13,303.0,West Midlands
2021-01-19 14:00:00,1,14,301.5,West Midlands
2021-01-19 15:00:00,1,15,304.5,West Midlands
2021-01-19 16:00:00,1,16,291.0,West Midlands
2021-01-19 17:00:00,1,17,292.5,West Midlands
2021-01-19 18:00:00,1,18,303.5,West Midlands
2021-01-19 19:00:00,1,19,306.0,West Midlands
2021-01-19 20:00:00,1,20,274.5,West Midlands
2021-01-19 21:00:00,1,21,210.5,West Midlands
2021-01-19 22:00:00,1,22,143.5,West Midlands
2021-01-19 23:00:00,1,23,107.5,West Midlands
2021-01-20 00:00:00,1,0,113.5,West Midlands
2021-01-20 01:00:00,1,1,124.0,West Midlands
2021-01-20 02:00:00,1,2,127.5,West Midlands
2021-01-20 03:00:00,1,3,144.0,West Midlands
2021-01-20 04:00:00,1,4,155.5,West Midlands
2021-01-20 05:00:00,1,5,173.5,West Midlands
2021-01-20 06:00:00,1,6,217.0,West Midlands
2021-01-20 07:00:00,1,7,297.0,West Midlands
2021-01-20 08:00:00,1,8,344.5,West Midlands
2021-01-20 09:00:00,1,9,363.0,West Midlands
2021-01-20 10:00:00,1,10,360.5,West Midlands
2021-01-20 11:00:00,1,11,351.5,West Midlands
2021-01-20 12:00:00,1,12,344.0,West Midlands
2021-01-20 13:00:00,1,13,341.5,West Midlands
2021-01-20 14:00:00,1,14,343.0,West Midlands
2021-01-20 15:00:00,1,15,338.5,West Midlands
2021-01-20 16:00:00,1,16,341.5,West Midlands
2021-01-20 17:00:00,1,17,348.5,West Midlands
2021-01-20 18:00:00,1,18,338.5,West Midlands
2021-01-20 19:00:00,1,19,334.0,West Midlands
2021-01-20 20:00:00,1,20,318.0,West Midlands
2021-01-20 21:00:00,1,21,235.5,West Midlands
2021-01-20 22:00:00,1,22,136.5,West Midlands
2021-01-20 23:00:00,1,23,98.0,West Midlands
2021-01-21 00:00:00,1,0,98.0,West Midlands
2021-01-21 01:00:00,1,1,87.0,West Midlands
2021-01-21 02:00:00,1,2,64.5,West Midlands
2021-01-21 03:00:00,1,3,56.0,West Midlands
2021-01-21 04:00:00,1,4,47.5,West Midlands
2021-01-21 05:00:00,1,5,54.5,West Midlands
2021-01-21 06:00:00,1,6,74.5,West Midlands
2021-01-21 07:00:00,1,7,111.5,West Midlands
2021-01-21 08:00:00,1,8,165.0,West Midlands
2021-01-21 09:00:00,1,9,161.0,West Midlands
2021-01-21 10:00:00,1,10,145.5,West Midlands
2021-01-21 11:00:00,1,11,153.5,West Midlands
2021-01-21 12:00:00,1,12,165.0,West Midlands
2021-01-21 13:00:00,1,13,154.5,West Midlands
2021-01-21 14:00:00,1,14,152.5,West Midlands
2021-01-21 15:00:00,1,15,170.5,West Midlands
2021-01-21 16:00:00,1,16,182.5,West Midlands
2021-01-21 17:00:00,1,17,180.0,West Midlands
2021-01-21 18:00:00,1,18,183.0,West Midlands
2021-01-21 19:00:00,1,19,187.5,West Midlands
2021-01-21 20:00:00,1,20,169.0,West Midlands
2021-01-21 21:00:00,1,21,109.0,West Midlands
2021-01-21 22:00:00,1,22,64.0,West Midlands
2021-01-21 23:00:00,1,23,51.5,West Midlands
2021-01-22 00:00:00,1,0,39.5,West Midlands
2021-01-22 01:00:00,1,1,39.0,West Midlands
2021-01-22 02:00:00,1,2,39.0,West Midlands
2021-01-22 03:00:00,1,3,36.5,West Midlands
2021-01-22 04:00:00,1,4,37.0,West Midlands
2021-01-22 05:00:00,1,5,49.5,West Midlands
2021-01-22 06:00:00,1,6,90.0,West Midlands
2021-01-22 07:00:00,1,7,187.5,West Midlands
2021-01-22 08:00:00,1,8,237.0,West Midlands
2021-01-22 09:00:00,1,9,258.5,West Midlands
2021-01-22 10:00:00,1,10,291.0,West Midlands
2021-01-22 11:00:00,1,11,289.0,West Midlands
2021-01-22 12:00:00,1,12,281.0,West Midlands
