datetime,month,day_of_year,hour,GHI_Wm2,T_amb_C,pv_kWh_per_kWp
2020-01-01 00:11:00,1,1,0,0.0,6.31,0.0
2020-01-01 01:11:00,1,1,1,0.0,6.31,0.0
2020-01-01 02:11:00,1,1,2,0.0,5.78,0.0
2020-01-01 03:11:00,1,1,3,0.0,5.78,0.0
2020-01-01 04:11:00,1,1,4,0.0,5.25,0.0
2020-01-01 05:11:00,1,1,5,0.0,4.72,0.0
2020-01-01 06:11:00,1,1,6,0.0,4.72,0.0
2020-01-01 07:11:00,1,1,7,0.0,4.72,0.0
2020-01-01 08:11:00,1,1,8,0.0,4.19,0.0
2020-01-01 09:11:00,1,1,9,14.3,4.19,0.00443
2020-01-01 10:11:00,1,1,10,34.8,4.19,0.01886
2020-01-01 11:11:00,1,1,11,49.1,4.72,0.03012
2020-01-01 12:11:00,1,1,12,76.2,4.72,0.05303
2020-01-01 13:11:00,1,1,13,60.7,5.25,0.03961
2020-01-01 14:11:00,1,1,14,31.2,5.25,0.01606
2020-01-01 15:11:00,1,1,15,14.3,5.78,0.00439
2020-01-01 16:11:00,1,1,16,0.0,5.78,0.0
2020-01-01 17:11:00,1,1,17,0.0,5.78,0.0
2020-01-01 18:11:00,1,1,18,0.0,5.78,0.0
2020-01-01 19:11:00,1,1,19,0.0,6.31,0.0
2020-01-01 20:11:00,1,1,20,0.0,6.31,0.0
2020-01-01 21:11:00,1,1,21,0.0,6.84,0.0
2020-01-01 22:11:00,1,1,22,0.0,6.84,0.0
2020-01-01 23:11:00,1,1,23,0.0,6.84,0.0
2020-01-02 00:11:00,1,2,0,0.0,6.84,0.0
2020-01-02 01:11:00,1,2,1,0.0,7.37,0.0
2020-01-02 02:11:00,1,2,2,0.0,7.37,0.0
2020-01-02 03:11:00,1,2,3,0.0,7.37,0.0
2020-01-02 04:11:00,1,2,4,0.0,7.37,0.0
2020-01-02 05:11:00,1,2,5,0.0,7.37,0.0
2020-01-02 06:11:00,1,2,6,0.0,7.37,0.0
2020-01-02 07:11:00,1,2,7,0.0,7.37,0.0
2020-01-02 08:11:00,1,2,8,0.0,7.9,0.0
2020-01-02 09:11:00,1,2,9,18.7,7.9,0.00711
2020-01-02 10:11:00,1,2,10,11.6,7.9,0.0028
2020-01-02 11:11:00,1,2,11,96.8,8.43,0.0702
2020-01-02 12:11:00,1,2,12,63.4,8.43,0.04129
2020-01-02 13:11:00,1,2,13,51.8,8.96,0.03169
2020-01-02 14:11:00,1,2,14,34.8,8.96,0.01843
2020-01-02 15:11:00,1,2,15,6.2,8.96,0.00024
2020-01-02 16:11:00,1,2,16,0.0,8.96,0.0
2020-01-02 17:11:00,1,2,17,0.0,8.96,0.0
2020-01-02 18:11:00,1,2,18,0.0,8.96,0.0
2020-01-02 19:11:00,1,2,19,0.0,8.96,0.0
2020-01-02 20:11:00,1,2,20,0.0,8.96,0.0
2020-01-02 21:11:00,1,2,21,0.0,9.49,0.0
2020-01-02 22:11:00,1,2,22,0.0,9.49,0.0
2020-01-02 23:11:00,1,2,23,0.0,9.49,0.0
2020-01-03 00:11:00,1,3,0,0.0,9.49,0.0
2020-01-03 01:11:00,1,3,1,0.0,10.02,0.0
2020-01-03 02:11:00,1,3,2,0.0,9.49,0.0
2020-01-03 03:11:00,1,3,3,0.0,9.49,0.0
2020-01-03 04:11:00,1,3,4,0.0,9.49,0.0
2020-01-03 05:11:00,1,3,5,0.0,9.49,0.0
2020-01-03 06:11:00,1,3,6,0.0,8.96,0.0
2020-01-03 07:11:00,1,3,7,0.0,8.43,0.0
2020-01-03 08:11:00,1,3,8,0.0,7.37,0.0
2020-01-03 09:11:00,1,3,9,6.2,6.84,0.00025
2020-01-03 10:11:00,1,3,10,47.3,6.31,0.02849
2020-01-03 11:11:00,1,3,11,669.0,6.84,0.58152
2020-01-03 12:11:00,1,3,12,655.0,6.84,0.56808
2020-01-03 13:11:00,1,3,13,443.7,7.37,0.38577
2020-01-03 14:11:00,1,3,14,148.5,7.37,0.11733
2020-01-03 15:11:00,1,3,15,226.6,7.37,0.18581
2020-01-03 16:11:00,1,3,16,0.0,6.31,0.0
2020-01-03 17:11:00,1,3,17,0.0,5.25,0.0
2020-01-03 18:11:00,1,3,18,0.0,4.72,0.0
2020-01-03 19:11:00,1,3,19,0.0,4.19,0.0
2020-01-03 20:11:00,1,3,20,0.0,4.19,0.0
2020-01-03 21:11:00,1,3,21,0.0,3.66,0.0
2020-01-03 22:11:00,1,3,22,0.0,3.66,0.0
2020-01-03 23:11:00,1,3,23,0.0,4.19,0.0
2020-01-04 00:11:00,1,4,0,0.0,4.72,0.0
2020-01-04 01:11:00,1,4,1,0.0,4.72,0.0
2020-01-04 02:11:00,1,4,2,0.0,4.72,0.0
2020-01-04 03:11:00,1,4,3,0.0,5.25,0.0
2020-01-04 04:11:00,1,4,4,0.0,5.25,0.0
2020-01-04 05:11:00,1,4,5,0.0,5.25,0.0
2020-01-04 06:11:00,1,4,6,0.0,5.25,0.0
2020-01-04 07:11:00,1,4,7,0.0,5.25,0.0
2020-01-04 08:11:00,1,4,8,0.0,5.25,0.0
2020-01-04 09:11:00,1,4,9,8.0,5.25,0.00103
2020-01-04 10:11:00,1,4,10,55.9,5.78,0.0357
2020-01-04 11:11:00,1,4,11,181.9,6.84,0.14787
2020-01-04 12:11:00,1,4,12,660.5,7.37,0.5672
2020-01-04 13:11:00,1,4,13,332.7,7.9,0.28445
2020-01-04 14:11:00,1,4,14,71.5,7.9,0.04841
2020-01-04 15:11:00,1,4,15,14.3,7.9,0.00433
2020-01-04 16:11:00,1,4,16,0.0,7.37,0.0
2020-01-04 17:11:00,1,4,17,0.0,6.31,0.0
2020-01-04 18:11:00,1,4,18,0.0,5.78,0.0
2020-01-04 19:11:00,1,4,19,0.0,5.25,0.0
2020-01-04 20:11:00,1,4,20,0.0,4.72,0.0
2020-01-04 21:11:00,1,4,21,0.0,4.72,0.0
2020-01-04 22:11:00,1,4,22,0.0,4.19,0.0
2020-01-04 23:11:00,1,4,23,0.0,4.19,0.0
2020-01-05 00:11:00,1,5,0,0.0,3.66,0.0
2020-01-05 01:11:00,1,5,1,0.0,3.66,0.0
2020-01-05 02:11:00,1,5,2,0.0,3.66,0.0
2020-01-05 03:11:00,1,5,3,0.0,4.19,0.0
2020-01-05 04:11:00,1,5,4,0.0,5.25,0.0
2020-01-05 05:11:00,1,5,5,0.0,5.78,0.0
2020-01-05 06:11:00,1,5,6,0.0,5.78,0.0
2020-01-05 07:11:00,1,5,7,0.0,6.84,0.0
2020-01-05 08:11:00,1,5,8,0.0,6.84,0.0
2020-01-05 09:11:00,1,5,9,52.0,6.84,0.03261
2020-01-05 10:11:00,1,5,10,74.2,7.37,0.05098
2020-01-05 11:11:00,1,5,11,110.6,7.9,0.08255
2020-01-05 12:11:00,1,5,12,147.7,7.9,0.11602
2020-01-05 13:11:00,1,5,13,94.5,7.9,0.06826
2020-01-05 14:11:00,1,5,14,147.6,7.9,0.11611
2020-01-05 15:11:00,1,5,15,61.3,7.9,0.03972
2020-01-05 16:11:00,1,5,16,0.0,7.37,0.0
2020-01-05 17:11:00,1,5,17,0.0,6.84,0.0
2020-01-05 18:11:00,1,5,18,0.0,6.84,0.0
2020-01-05 19:11:00,1,5,19,0.0,6.84,0.0
2020-01-05 20:11:00,1,5,20,0.0,6.84,0.0
2020-01-05 21:11:00,1,5,21,0.0,6.31,0.0
2020-01-05 22:11:00,1,5,22,0.0,5.78,0.0
2020-01-05 23:11:00,1,5,23,0.0,5.78,0.0
2020-01-06 00:11:00,1,6,0,0.0,5.78,0.0
2020-01-06 01:11:00,1,6,1,0.0,5.78,0.0
2020-01-06 02:11:00,1,6,2,0.0,5.78,0.0
2020-01-06 03:11:00,1,6,3,0.0,5.78,0.0
2020-01-06 04:11:00,1,6,4,0.0,6.31,0.0
2020-01-06 05:11:00,1,6,5,0.0,6.31,0.0
2020-01-06 06:11:00,1,6,6,0.0,6.31,0.0
2020-01-06 07:11:00,1,6,7,0.0,6.31,0.0
2020-01-06 08:11:00,1,6,8,0.0,6.31,0.0
2020-01-06 09:11:00,1,6,9,13.4,5.78,0.00386
2020-01-06 10:11:00,1,6,10,25.9,6.31,0.01208
2020-01-06 11:11:00,1,6,11,28.6,6.31,0.01401
2020-01-06 12:11:00,1,6,12,36.6,6.84,0.02
2020-01-06 13:11:00,1,6,13,18.7,7.9,0.00711
2020-01-06 14:11:00,1,6,14,180.6,7.9,0.14672
2020-01-06 15:11:00,1,6,15,8.9,7.9,0.00142
2020-01-06 16:11:00,1,6,16,0.0,8.43,0.0
2020-01-06 17:11:00,1,6,17,0.0,8.43,0.0
2020-01-06 18:11:00,1,6,18,0.0,7.9,0.0
2020-01-06 19:11:00,1,6,19,0.0,7.9,0.0
2020-01-06 20:11:00,1,6,20,0.0,6.84,0.0
2020-01-06 21:11:00,1,6,21,0.0,5.78,0.0
2020-01-06 22:11:00,1,6,22,0.0,5.25,0.0
2020-01-06 23:11:00,1,6,23,0.0,4.72,0.0
2020-01-07 00:11:00,1,7,0,0.0,4.19,0.0
2020-01-07 01:11:00,1,7,1,0.0,4.19,0.0
2020-01-07 02:11:00,1,7,2,0.0,4.19,0.0
2020-01-07 03:11:00,1,7,3,0.0,4.19,0.0
2020-01-07 04:11:00,1,7,4,0.0,4.72,0.0
2020-01-07 05:11:00,1,7,5,0.0,5.25,0.0
2020-01-07 06:11:00,1,7,6,0.0,5.78,0.0
2020-01-07 07:11:00,1,7,7,0.0,7.37,0.0
2020-01-07 08:11:00,1,7,8,0.0,7.37,0.0
2020-01-07 09:11:00,1,7,9,4.5,7.37,0.0
2020-01-07 10:11:00,1,7,10,17.0,7.9,0.00597
2020-01-07 11:11:00,1,7,11,50.9,8.43,0.03106
2020-01-07 12:11:00,1,7,12,39.3,8.96,0.02182
2020-01-07 13:11:00,1,7,13,56.2,9.49,0.03522
2020-01-07 14:11:00,1,7,14,11.6,10.02,0.00276
2020-01-07 15:11:00,1,7,15,10.7,10.55,0.00228
2020-01-07 16:11:00,1,7,16,0.0,11.09,0.0
2020-01-07 17:11:00,1,7,17,0.0,11.61,0.0
2020-01-07 18:11:00,1,7,18,0.0,12.15,0.0
2020-01-07 19:11:00,1,7,19,0.0,12.15,0.0
2020-01-07 20:11:00,1,7,20,0.0,12.15,0.0
2020-01-07 21:11:00,1,7,21,0.0,12.15,0.0
2020-01-07 22:11:00,1,7,22,0.0,12.15,0.0
2020-01-07 23:11:00,1,7,23,0.0,12.15,0.0
2020-01-08 00:11:00,1,8,0,0.0,12.15,0.0
2020-01-08 01:11:00,1,8,1,0.0,12.15,0.0
2020-01-08 02:11:00,1,8,2,0.0,11.61,0.0
2020-01-08 03:11:00,1,8,3,0.0,11.09,0.0
2020-01-08 04:11:00,1,8,4,0.0,10.55,0.0
2020-01-08 05:11:00,1,8,5,0.0,9.49,0.0
2020-01-08 06:11:00,1,8,6,0.0,9.49,0.0
2020-01-08 07:11:00,1,8,7,0.0,10.02,0.0
2020-01-08 08:11:00,1,8,8,0.0,9.49,0.0
2020-01-08 09:11:00,1,8,9,10.7,9.49,0.00229
2020-01-08 10:11:00,1,8,10,25.9,9.49,0.01186
2020-01-08 11:11:00,1,8,11,103.9,9.49,0.07592
2020-01-08 12:11:00,1,8,12,165.4,9.49,0.13092
2020-01-08 13:11:00,1,8,13,153.6,9.49,0.12028
2020-01-08 14:11:00,1,8,14,47.3,9.49,0.028
2020-01-08 15:11:00,1,8,15,18.7,8.96,0.00706
2020-01-08 16:11:00,1,8,16,0.0,7.9,0.0
2020-01-08 17:11:00,1,8,17,0.0,7.9,0.0
2020-01-08 18:11:00,1,8,18,0.0,7.9,0.0
2020-01-08 19:11:00,1,8,19,0.0,7.9,0.0
2020-01-08 20:11:00,1,8,20,0.0,7.9,0.0
2020-01-08 21:11:00,1,8,21,0.0,7.9,0.0
2020-01-08 22:11:00,1,8,22,0.0,7.37,0.0
2020-01-08 23:11:00,1,8,23,0.0,7.9,0.0
2020-01-09 00:11:00,1,9,0,0.0,7.9,0.0
2020-01-09 01:11:00,1,9,1,0.0,8.43,0.0
2020-01-09 02:11:00,1,9,2,0.0,10.02,0.0
2020-01-09 03:11:00,1,9,3,0.0,11.09,0.0
2020-01-09 04:11:00,1,9,4,0.0,11.09,0.0
2020-01-09 05:11:00,1,9,5,0.0,11.09,0.0
2020-01-09 06:11:00,1,9,6,0.0,10.55,0.0
2020-01-09 07:11:00,1,9,7,0.0,10.55,0.0
2020-01-09 08:11:00,1,9,8,0.0,9.49,0.0
2020-01-09 09:11:00,1,9,9,23.2,8.96,0.01004
2020-01-09 10:11:00,1,9,10,42.8,8.43,0.02467
2020-01-09 11:11:00,1,9,11,64.3,8.43,0.04203
2020-01-09 12:11:00,1,9,12,104.6,8.43,0.07696
2020-01-09 13:11:00,1,9,13,184.0,8.43,0.14862
2020-01-09 14:11:00,1,9,14,405.4,8.43,0.34593
2020-01-09 15:11:00,1,9,15,19.6,7.9,0.00768
2020-01-09 16:11:00,1,9,16,0.0,7.9,0.0
2020-01-09 17:11:00,1,9,17,0.0,7.37,0.0
2020-01-09 18:11:00,1,9,18,0.0,6.84,0.0
2020-01-09 19:11:00,1,9,19,0.0,6.84,0.0
2020-01-09 20:11:00,1,9,20,0.0,6.31,0.0
2020-01-09 21:11:00,1,9,21,0.0,5.78,0.0
2020-01-09 22:11:00,1,9,22,0.0,5.78,0.0
2020-01-09 23:11:00,1,9,23,0.0,5.25,0.0
2020-01-10 00:11:00,1,10,0,0.0,5.25,0.0
2020-01-10 01:11:00,1,10,1,0.0,5.25,0.0
2020-01-10 02:11:00,1,10,2,0.0,5.25,0.0
2020-01-10 03:11:00,1,10,3,0.0,5.25,0.0
2020-01-10 04:11:00,1,10,4,0.0,4.72,0.0
2020-01-10 05:11:00,1,10,5,0.0,4.72,0.0
2020-01-10 06:11:00,1,10,6,0.0,4.19,0.0
2020-01-10 07:11:00,1,10,7,0.0,3.66,0.0
2020-01-10 08:11:00,1,10,8,0.0,3.13,0.0
2020-01-10 09:11:00,1,10,9,225.4,3.13,0.19071
2020-01-10 10:11:00,1,10,10,509.8,3.66,0.44394
2020-01-10 11:11:00,1,10,11,611.0,5.25,0.52652
2020-01-10 12:11:00,1,10,12,351.4,6.31,0.30215
2020-01-10 13:11:00,1,10,13,127.0,6.31,0.09773
2020-01-10 14:11:00,1,10,14,115.4,6.84,0.08726
2020-01-10 15:11:00,1,10,15,256.8,6.84,0.21278
2020-01-10 16:11:00,1,10,16,0.0,6.84,0.0
2020-01-10 17:11:00,1,10,17,0.0,6.31,0.0
2020-01-10 18:11:00,1,10,18,0.0,5.78,0.0
2020-01-10 19:11:00,1,10,19,0.0,4.72,0.0
2020-01-10 20:11:00,1,10,20,0.0,4.19,0.0
2020-01-10 21:11:00,1,10,21,0.0,4.72,0.0
2020-01-10 22:11:00,1,10,22,0.0,4.72,0.0
2020-01-10 23:11:00,1,10,23,0.0,5.25,0.0
2020-01-11 00:11:00,1,11,0,0.0,5.78,0.0
2020-01-11 01:11:00,1,11,1,0.0,5.78,0.0
2020-01-11 02:11:00,1,11,2,0.0,6.31,0.0
2020-01-11 03:11:00,1,11,3,0.0,6.84,0.0
2020-01-11 04:11:00,1,11,4,0.0,7.37,0.0
2020-01-11 05:11:00,1,11,5,0.0,7.37,0.0
2020-01-11 06:11:00,1,11,6,0.0,7.9,0.0
2020-01-11 07:11:00,1,11,7,0.0,7.9,0.0
2020-01-11 08:11:00,1,11,8,0.0,8.43,0.0
2020-01-11 09:11:00,1,11,9,210.4,8.43,0.17421
2020-01-11 10:11:00,1,11,10,258.2,8.96,0.2178
2020-01-11 11:11:00,1,11,11,71.8,8.96,0.04835
2020-01-11 12:11:00,1,11,12,29.4,9.49,0.01442
2020-01-11 13:11:00,1,11,13,17.8,9.49,0.00647
2020-01-11 14:11:00,1,11,14,44.6,10.02,0.02587
2020-01-11 15:11:00,1,11,15,25.9,10.02,0.01184
2020-01-11 16:11:00,1,11,16,0.0,10.02,0.0
2020-01-11 17:11:00,1,11,17,0.0,10.02,0.0
2020-01-11 18:11:00,1,11,18,0.0,10.55,0.0
2020-01-11 19:11:00,1,11,19,0.0,10.02,0.0
2020-01-11 20:11:00,1,11,20,0.0,10.02,0.0
2020-01-11 21:11:00,1,11,21,0.0,10.02,0.0
2020-01-11 22:11:00,1,11,22,0.0,10.02,0.0
2020-01-11 23:11:00,1,11,23,0.0,10.02,0.0
2020-01-12 00:11:00,1,12,0,0.0,9.49,0.0
2020-01-12 01:11:00,1,12,1,0.0,9.49,0.0
2020-01-12 02:11:00,1,12,2,0.0,9.49,0.0
2020-01-12 03:11:00,1,12,3,0.0,9.49,0.0
2020-01-12 04:11:00,1,12,4,0.0,9.49,0.0
2020-01-12 05:11:00,1,12,5,0.0,9.49,0.0
2020-01-12 06:11:00,1,12,6,0.0,9.49,0.0
2020-01-12 07:11:00,1,12,7,0.0,9.49,0.0
2020-01-12 08:11:00,1,12,8,0.0,8.43,0.0
2020-01-12 09:11:00,1,12,9,104.2,7.9,0.07764
2020-01-12 10:11:00,1,12,10,17.8,7.9,0.00653
2020-01-12 11:11:00,1,12,11,250.3,7.9,0.21077
2020-01-12 12:11:00,1,12,12,221.8,7.9,0.18408
2020-01-12 13:11:00,1,12,13,374.6,7.9,0.3232
2020-01-12 14:11:00,1,12,14,202.9,7.9,0.16639
2020-01-12 15:11:00,1,12,15,308.8,7.37,0.25953
2020-01-12 16:11:00,1,12,16,0.0,6.84,0.0
2020-01-12 17:11:00,1,12,17,0.0,6.31,0.0
2020-01-12 18:11:00,1,12,18,0.0,5.78,0.0
2020-01-12 19:11:00,1,12,19,0.0,5.78,0.0
2020-01-12 20:11:00,1,12,20,0.0,5.25,0.0
2020-01-12 21:11:00,1,12,21,0.0,5.25,0.0
2020-01-12 22:11:00,1,12,22,0.0,5.25,0.0
2020-01-12 23:11:00,1,12,23,0.0,5.25,0.0
2020-01-13 00:11:00,1,13,0,0.0,5.25,0.0
2020-01-13 01:11:00,1,13,1,0.0,5.25,0.0
2020-01-13 02:11:00,1,13,2,0.0,5.25,0.0
2020-01-13 03:11:00,1,13,3,0.0,5.25,0.0
2020-01-13 04:11:00,1,13,4,0.0,5.25,0.0
2020-01-13 05:11:00,1,13,5,0.0,5.25,0.0
2020-01-13 06:11:00,1,13,6,0.0,5.25,0.0
2020-01-13 07:11:00,1,13,7,0.0,5.25,0.0
2020-01-13 08:11:00,1,13,8,0.0,4.72,0.0
2020-01-13 09:11:00,1,13,9,35.8,5.25,0.0197
2020-01-13 10:11:00,1,13,10,51.8,6.31,0.03212
2020-01-13 11:11:00,1,13,11,33.0,7.37,0.01723
2020-01-13 12:11:00,1,13,12,322.2,7.9,0.27654
2020-01-13 13:11:00,1,13,13,60.7,8.43,0.03911
2020-01-13 14:11:00,1,13,14,57.5,8.43,0.03655
2020-01-13 15:11:00,1,13,15,21.4,8.43,0.00886
2020-01-13 16:11:00,1,13,16,0.0,8.43,0.0
2020-01-13 17:11:00,1,13,17,0.0,8.43,0.0
2020-01-13 18:11:00,1,13,18,0.0,8.96,0.0
2020-01-13 19:11:00,1,13,19,0.0,9.49,0.0
2020-01-13 20:11:00,1,13,20,0.0,8.43,0.0
2020-01-13 21:11:00,1,13,21,0.0,7.37,0.0
2020-01-13 22:11:00,1,13,22,0.0,6.84,0.0
2020-01-13 23:11:00,1,13,23,0.0,6.84,0.0
2020-01-14 00:11:00,1,14,0,0.0,6.84,0.0
2020-01-14 01:11:00,1,14,1,0.0,6.84,0.0
2020-01-14 02:11:00,1,14,2,0.0,6.84,0.0
2020-01-14 03:11:00,1,14,3,0.0,6.31,0.0
2020-01-14 04:11:00,1,14,4,0.0,5.78,0.0
2020-01-14 05:11:00,1,14,5,0.0,5.25,0.0
2020-01-14 06:11:00,1,14,6,0.0,5.25,0.0
2020-01-14 07:11:00,1,14,7,0.0,5.78,0.0
2020-01-14 08:11:00,1,14,8,0.0,6.31,0.0
2020-01-14 09:11:00,1,14,9,327.6,6.84,0.28211
2020-01-14 10:11:00,1,14,10,166.8,7.9,0.13423
2020-01-14 11:11:00,1,14,11,101.5,7.9,0.07453
2020-01-14 12:11:00,1,14,12,85.7,8.43,0.06034
2020-01-14 13:11:00,1,14,13,59.8,8.96,0.03828
2020-01-14 14:11:00,1,14,14,49.1,10.55,0.02934
2020-01-14 15:11:00,1,14,15,42.5,12.15,0.02402
2020-01-14 16:11:00,1,14,16,0.0,12.68,0.0
2020-01-14 17:11:00,1,14,17,0.0,12.68,0.0
2020-01-14 18:11:00,1,14,18,0.0,12.68,0.0
2020-01-14 19:11:00,1,14,19,0.0,11.61,0.0
2020-01-14 20:11:00,1,14,20,0.0,11.09,0.0
2020-01-14 21:11:00,1,14,21,0.0,9.49,0.0
2020-01-14 22:11:00,1,14,22,0.0,8.43,0.0
2020-01-14 23:11:00,1,14,23,0.0,7.9,0.0
2020-01-15 00:11:00,1,15,0,0.0,7.9,0.0
2020-01-15 01:11:00,1,15,1,0.0,7.37,0.0
2020-01-15 02:11:00,1,15,2,0.0,6.84,0.0
2020-01-15 03:11:00,1,15,3,0.0,6.84,0.0
2020-01-15 04:11:00,1,15,4,0.0,6.31,0.0
2020-01-15 05:11:00,1,15,5,0.0,6.31,0.0
2020-01-15 06:11:00,1,15,6,0.0,5.78,0.0
2020-01-15 07:11:00,1,15,7,0.0,5.78,0.0
2020-01-15 08:11:00,1,15,8,0.0,5.78,0.0
2020-01-15 09:11:00,1,15,9,35.5,5.78,0.01939
2020-01-15 10:11:00,1,15,10,62.6,6.31,0.04115
2020-01-15 11:11:00,1,15,11,712.9,6.84,0.61769
2020-01-15 12:11:00,1,15,12,704.2,7.9,0.60876
2020-01-15 13:11:00,1,15,13,321.4,7.9,0.2749
2020-01-15 14:11:00,1,15,14,45.5,7.9,0.02685
2020-01-15 15:11:00,1,15,15,340.6,7.9,0.28864
2020-01-15 16:11:00,1,15,16,0.0,7.37,0.0
2020-01-15 17:11:00,1,15,17,0.0,6.84,0.0
2020-01-15 18:11:00,1,15,18,0.0,6.31,0.0
2020-01-15 19:11:00,1,15,19,0.0,6.31,0.0
2020-01-15 20:11:00,1,15,20,0.0,5.78,0.0
2020-01-15 21:11:00,1,15,21,0.0,5.78,0.0
2020-01-15 22:11:00,1,15,22,0.0,5.78,0.0
2020-01-15 23:11:00,1,15,23,0.0,5.25,0.0
2020-01-16 00:11:00,1,16,0,0.0,5.25,0.0
2020-01-16 01:11:00,1,16,1,0.0,5.25,0.0
2020-01-16 02:11:00,1,16,2,0.0,5.25,0.0
2020-01-16 03:11:00,1,16,3,0.0,5.25,0.0
2020-01-16 04:11:00,1,16,4,0.0,5.78,0.0
2020-01-16 05:11:00,1,16,5,0.0,6.31,0.0
2020-01-16 06:11:00,1,16,6,0.0,6.31,0.0
2020-01-16 07:11:00,1,16,7,0.0,6.31,0.0
2020-01-16 08:11:00,1,16,8,0.0,6.31,0.0
2020-01-16 09:11:00,1,16,9,145.7,6.84,0.11568
2020-01-16 10:11:00,1,16,10,90.9,7.37,0.06559
2020-01-16 11:11:00,1,16,11,107.8,7.9,0.08008
2020-01-16 12:11:00,1,16,12,75.0,8.96,0.05091
2020-01-16 13:11:00,1,16,13,38.4,8.96,0.02115
2020-01-16 14:11:00,1,16,14,49.1,9.49,0.02949
2020-01-16 15:11:00,1,16,15,20.5,9.49,0.00821
2020-01-16 16:11:00,1,16,16,0.0,10.02,0.0
2020-01-16 17:11:00,1,16,17,0.0,10.55,0.0
2020-01-16 18:11:00,1,16,18,0.0,10.55,0.0
2020-01-16 19:11:00,1,16,19,0.0,10.55,0.0
2020-01-16 20:11:00,1,16,20,0.0,10.55,0.0
2020-01-16 21:11:00,1,16,21,0.0,10.02,0.0
2020-01-16 22:11:00,1,16,22,0.0,9.49,0.0
2020-01-16 23:11:00,1,16,23,0.0,8.43,0.0
2020-01-17 00:11:00,1,17,0,0.0,7.9,0.0
2020-01-17 01:11:00,1,17,1,0.0,7.9,0.0
2020-01-17 02:11:00,1,17,2,0.0,7.37,0.0
2020-01-17 03:11:00,1,17,3,0.0,7.37,0.0
2020-01-17 04:11:00,1,17,4,0.0,7.37,0.0
2020-01-17 05:11:00,1,17,5,0.0,7.37,0.0
2020-01-17 06:11:00,1,17,6,0.0,7.37,0.0
2020-01-17 07:11:00,1,17,7,0.0,7.9,0.0
2020-01-17 08:11:00,1,17,8,0.0,7.37,0.0
2020-01-17 09:11:00,1,17,9,38.0,6.84,0.02116
2020-01-17 10:11:00,1,17,10,36.6,6.84,0.01999
2020-01-17 11:11:00,1,17,11,27.7,6.31,0.01336
2020-01-17 12:11:00,1,17,12,112.6,5.25,0.08523
2020-01-17 13:11:00,1,17,13,129.1,5.25,0.10026
2020-01-17 14:11:00,1,17,14,182.3,5.78,0.14903
2020-01-17 15:11:00,1,17,15,314.2,5.78,0.26693
2020-01-17 16:11:00,1,17,16,0.0,5.25,0.0
2020-01-17 17:11:00,1,17,17,0.0,4.72,0.0
2020-01-17 18:11:00,1,17,18,0.0,4.19,0.0
2020-01-17 19:11:00,1,17,19,0.0,3.66,0.0
2020-01-17 20:11:00,1,17,20,0.0,3.13,0.0
2020-01-17 21:11:00,1,17,21,0.0,3.13,0.0
2020-01-17 22:11:00,1,17,22,0.0,3.13,0.0
2020-01-17 23:11:00,1,17,23,0.0,3.13,0.0
2020-01-18 00:11:00,1,18,0,0.0,3.13,0.0
2020-01-18 01:11:00,1,18,1,0.0,2.6,0.0
2020-01-18 02:11:00,1,18,2,0.0,2.6,0.0
2020-01-18 03:11:00,1,18,3,0.0,2.07,0.0
2020-01-18 04:11:00,1,18,4,0.0,1.54,0.0
2020-01-18 05:11:00,1,18,5,0.0,1.54,0.0
2020-01-18 06:11:00,1,18,6,0.0,1.01,0.0
2020-01-18 07:11:00,1,18,7,0.0,1.01,0.0
2020-01-18 08:11:00,1,18,8,0.0,1.01,0.0
2020-01-18 09:11:00,1,18,9,407.9,1.01,0.35992
2020-01-18 10:11:00,1,18,10,638.0,2.07,0.55738
2020-01-18 11:11:00,1,18,11,734.1,4.19,0.63207
2020-01-18 12:11:00,1,18,12,765.9,5.25,0.65682
2020-01-18 13:11:00,1,18,13,419.0,5.78,0.36362
2020-01-18 14:11:00,1,18,14,457.3,5.78,0.39676
2020-01-18 15:11:00,1,18,15,288.0,5.78,0.24239
2020-01-18 16:11:00,1,18,16,0.0,4.72,0.0
2020-01-18 17:11:00,1,18,17,0.0,3.13,0.0
2020-01-18 18:11:00,1,18,18,0.0,2.6,0.0
2020-01-18 19:11:00,1,18,19,0.0,2.6,0.0
2020-01-18 20:11:00,1,18,20,0.0,2.6,0.0
2020-01-18 21:11:00,1,18,21,0.0,2.6,0.0
2020-01-18 22:11:00,1,18,22,0.0,2.6,0.0
2020-01-18 23:11:00,1,18,23,0.0,2.07,0.0
2020-01-19 00:11:00,1,19,0,0.0,1.54,0.0
2020-01-19 01:11:00,1,19,1,0.0,1.54,0.0
2020-01-19 02:11:00,1,19,2,0.0,0.48,0.0
2020-01-19 03:11:00,1,19,3,0.0,-0.04,0.0
2020-01-19 04:11:00,1,19,4,0.0,-0.57,0.0
2020-01-19 05:11:00,1,19,5,0.0,-1.63,0.0
2020-01-19 06:11:00,1,19,6,0.0,-2.16,0.0
2020-01-19 07:11:00,1,19,7,0.0,-2.69,0.0
2020-01-19 08:11:00,1,19,8,0.0,-2.69,0.0
2020-01-19 09:11:00,1,19,9,366.4,-2.16,0.3258
2020-01-19 10:11:00,1,19,10,580.3,-0.04,0.50985
2020-01-19 11:11:00,1,19,11,708.6,2.6,0.60972
2020-01-19 12:11:00,1,19,12,676.8,4.19,0.57935
